,방송일시,마더코드,상품코드,상품명,상품군,판매단가,취급액,노출,요일,month
3683,2019-02-08 21:00:00,100205,200732,875,0,598000,4865000,20,fri,2
3684,2019-02-08 21:00:00,100205,200731,874,0,648000,5271000,20,fri,2
3685,2019-02-08 21:20:00,100205,200733,876,0,548000,30923000,20,fri,2
3686,2019-02-08 21:20:00,100205,200732,875,0,598000,16107000,20,fri,2
3687,2019-02-08 21:20:00,100205,200731,874,0,648000,27884000,20,fri,2
3688,2019-02-08 21:40:00,100205,200733,876,0,548000,63277000,20,fri,2
3689,2019-02-08 21:40:00,100205,200732,875,0,598000,35354000,20,fri,2
3690,2019-02-08 21:40:00,100205,200731,874,0,648000,20917000,20,fri,2
3691,2019-02-08 22:00:00,100155,200552,1297,1,1409000,11755000,20,fri,2
3692,2019-02-08 22:00:00,100155,200485,700,1,1549000,30150000,20,fri,2
3693,2019-02-08 22:20:00,100155,200552,1297,1,1409000,27361000,20,fri,2
3694,2019-02-08 22:20:00,100155,200485,700,1,1549000,21538000,20,fri,2
3695,2019-02-08 22:40:00,100155,200552,1297,1,1409000,62502000,20,fri,2
3696,2019-02-08 22:40:00,100155,200485,700,1,1549000,38733000,20,fri,2
3697,2019-02-08 23:00:00,100049,202043,624,7,399000,19115000,20,fri,2
3698,2019-02-08 23:20:00,100049,202043,624,7,399000,51415000,20,fri,2
3699,2019-02-08 23:40:00,100049,202043,624,7,399000,62226000,20,fri,2
3700,2019-02-09 00:00:00,100604,201848,1494,6,59000,14011000,20,sat,2
3701,2019-02-09 00:00:00,100604,201851,1496,6,59000,7752000,20,sat,2
3702,2019-02-09 00:20:00,100604,201848,1494,6,59000,20288000,20,sat,2
3703,2019-02-09 00:20:00,100604,201851,1496,6,59000,8306000,20,sat,2
3704,2019-02-09 00:40:00,100604,201848,1494,6,59000,27168000,20,sat,2
3705,2019-02-09 00:40:00,100604,201851,1496,6,59000,1559000,20,sat,2
3706,2019-02-09 01:00:00,100192,200648,533,6,69900,14150000,20,sat,2
3707,2019-02-09 01:20:00,100192,200648,533,6,69900,21317000,20,sat,2
3708,2019-02-09 01:40:00,100192,200648,533,6,69900,19918000,16,sat,2
3709,2019-02-09 06:00:00,100816,202404,911,7,69000,6982000,20,sat,2
3710,2019-02-09 06:20:00,100816,202404,911,7,69000,12844000,20,sat,2
3711,2019-02-09 06:40:00,100816,202404,911,7,69000,16754000,20,sat,2
3712,2019-02-09 07:00:00,100081,200218,1043,6,79900,22954000,30,sat,2
3713,2019-02-09 07:30:00,100081,200218,1043,6,79900,51034000,30,sat,2
3714,2019-02-09 08:00:00,100762,202217,587,7,39900,19652000,20,sat,2
3715,2019-02-09 08:20:00,100762,202217,587,7,39900,33244000,20,sat,2
3716,2019-02-09 08:40:00,100762,202217,587,7,39900,36598000,20,sat,2
3717,2019-02-09 09:00:00,100049,202046,626,7,269000,17617000,20,sat,2
3718,2019-02-09 09:20:00,100049,202046,626,7,269000,36609000,20,sat,2
3719,2019-02-09 09:40:00,100049,202046,626,7,269000,58386000,20,sat,2
3720,2019-02-09 10:00:00,100742,202178,496,9,99000,29237000,20,sat,2
3721,2019-02-09 10:20:00,100742,202178,496,9,99000,50229000,20,sat,2
3722,2019-02-09 10:40:00,100742,202178,496,9,99000,52133000,20,sat,2
3723,2019-02-09 11:00:00,100708,202076,1466,3,96000,26539000,20,sat,2
3724,2019-02-09 11:20:00,100708,202076,1466,3,96000,48240000,20,sat,2
3725,2019-02-09 11:40:00,100708,202076,1466,3,96000,95089000,20,sat,2
3726,2019-02-09 12:00:00,100448,202098,1392,10,158000,14797000,20,sat,2
3727,2019-02-09 12:00:00,100448,202092,798,10,168000,10375000,20,sat,2
3728,2019-02-09 12:00:00,100448,202099,1393,10,148000,4287000,20,sat,2
3729,2019-02-09 12:00:00,100448,202094,799,10,158000,3499000,20,sat,2
3730,2019-02-09 12:20:00,100448,202098,1392,10,158000,33449000,20,sat,2
3731,2019-02-09 12:20:00,100448,202092,798,10,168000,11516000,20,sat,2
3732,2019-02-09 12:20:00,100448,202099,1393,10,148000,13847000,20,sat,2
3733,2019-02-09 12:20:00,100448,202094,799,10,158000,2316000,20,sat,2
3734,2019-02-09 12:40:00,100448,202098,1392,10,158000,38044000,20,sat,2
3735,2019-02-09 12:40:00,100448,202092,798,10,168000,16956000,20,sat,2
3736,2019-02-09 12:40:00,100448,202099,1393,10,148000,17032000,20,sat,2
3737,2019-02-09 12:40:00,100448,202094,799,10,158000,7995000,20,sat,2
3738,2019-02-09 13:00:00,100271,200896,1754,7,299000,37138000,30,sat,2
3739,2019-02-09 13:30:00,100271,200896,1754,7,299000,75035000,30,sat,2
3740,2019-02-09 14:00:00,100088,200236,1081,10,60900,31574000,20,sat,2
3741,2019-02-09 14:20:00,100088,200236,1081,10,60900,66414000,20,sat,2
3742,2019-02-09 14:40:00,100088,200236,1081,10,60900,88342000,20,sat,2
3743,2019-02-09 15:00:00,100731,202133,1198,9,39800,21202000,20,sat,2
3744,2019-02-09 15:00:00,100731,202142,1207,9,39800,21858000,20,sat,2
3745,2019-02-09 15:20:00,100731,202133,1198,9,39800,41473000,20,sat,2
3746,2019-02-09 15:20:00,100731,202142,1207,9,39800,33112000,20,sat,2
3747,2019-02-09 15:40:00,100731,202133,1198,9,39800,43336000,20,sat,2
3748,2019-02-09 15:40:00,100731,202142,1207,9,39800,32703000,20,sat,2
3749,2019-02-09 16:00:00,100491,201483,1703,3,59900,30953000,20,sat,2
3750,2019-02-09 16:20:00,100491,201483,1703,3,59900,54243000,20,sat,2
3751,2019-02-09 16:40:00,100491,201483,1703,3,59900,60785000,20,sat,2
3752,2019-02-09 17:00:00,100841,202484,1115,3,32900,42065000,20,sat,2
3753,2019-02-09 17:20:00,100841,202484,1115,3,32900,67059000,20,sat,2
3754,2019-02-09 17:40:00,100841,202484,1115,3,32900,85961000,20,sat,2
3755,2019-02-09 18:20:00,100321,201023,1604,2,77000,26326000,20,sat,2
3756,2019-02-09 18:40:00,100321,201023,1604,2,77000,66508000,20,sat,2
3757,2019-02-09 19:00:00,100832,202447,1471,3,59900,22518000,20,sat,2
3758,2019-02-09 19:20:00,100832,202447,1471,3,59900,30690000,20,sat,2
3759,2019-02-09 19:40:00,100832,202447,1471,3,59900,53933000,20,sat,2
3760,2019-02-09 20:00:00,100604,201848,1494,6,59000,19089000,20,sat,2
3761,2019-02-09 20:00:00,100604,201851,1496,6,59000,7537000,20,sat,2
3762,2019-02-09 20:20:00,100604,201848,1494,6,59000,33692000,20,sat,2
3763,2019-02-09 20:20:00,100604,201851,1496,6,59000,12961000,20,sat,2
3764,2019-02-09 20:40:00,100604,201848,1494,6,59000,41512000,20,sat,2
3765,2019-02-09 20:40:00,100604,201851,1496,6,59000,2524000,20,sat,2
3766,2019-02-09 21:00:00,100577,201758,1342,1,999000,5657000,20,sat,2
3767,2019-02-09 21:00:00,100577,201706,748,1,1089000,3109000,20,sat,2
3768,2019-02-09 21:00:00,100577,201756,1341,1,1259000,50000,20,sat,2
3769,2019-02-09 21:00:00,100577,201704,747,1,1349000,3846000,20,sat,2
3770,2019-02-09 21:20:00,100577,201758,1342,1,999000,5292000,20,sat,2
3771,2019-02-09 21:20:00,100577,201706,748,1,1089000,6195000,20,sat,2
3772,2019-02-09 21:20:00,100577,201756,1341,1,1259000,35235000,20,sat,2
3773,2019-02-09 21:20:00,100577,201704,747,1,1349000,41298000,20,sat,2
3774,2019-02-09 21:40:00,100577,201758,1342,1,999000,8489000,20,sat,2
3775,2019-02-09 21:40:00,100577,201706,748,1,1089000,8609000,20,sat,2
3776,2019-02-09 21:40:00,100577,201756,1341,1,1259000,38605000,20,sat,2
3777,2019-02-09 21:40:00,100577,201704,747,1,1349000,68037000,20,sat,2
3778,2019-02-09 22:00:00,100148,200497,1273,1,1300000,6682000,20,sat,2
3779,2019-02-09 22:00:00,100148,200430,675,1,1440000,50000,20,sat,2
3780,2019-02-09 22:00:00,100148,200506,1275,1,1900000,4908000,20,sat,2
3781,2019-02-09 22:00:00,100148,200439,677,1,2130000,5499000,20,sat,2
3782,2019-02-09 22:00:00,100148,200515,1277,1,2700000,50000,20,sat,2
3783,2019-02-09 22:00:00,100148,200448,679,1,2990000,50000,20,sat,2
3784,2019-02-09 22:20:00,100148,200497,1273,1,1300000,6682000,20,sat,2
3785,2019-02-09 22:20:00,100148,200430,675,1,1440000,3726000,20,sat,2
3786,2019-02-09 22:20:00,100148,200506,1275,1,1900000,34056000,20,sat,2
3787,2019-02-09 22:20:00,100148,200439,677,1,2130000,16398000,20,sat,2
3788,2019-02-09 22:20:00,100148,200515,1277,1,2700000,6964000,20,sat,2
3789,2019-02-09 22:20:00,100148,200448,679,1,2990000,50000,20,sat,2
3790,2019-02-09 22:40:00,100148,200497,1273,1,1300000,9997000,20,sat,2
3791,2019-02-09 22:40:00,100148,200430,675,1,1440000,7401000,20,sat,2
3792,2019-02-09 22:40:00,100148,200506,1275,1,1900000,38940000,20,sat,2
3793,2019-02-09 22:40:00,100148,200439,677,1,2130000,27322000,20,sat,2
3794,2019-02-09 22:40:00,100148,200515,1277,1,2700000,50000,20,sat,2
3795,2019-02-09 22:40:00,100148,200448,679,1,2990000,50000,20,sat,2
3796,2019-02-09 23:00:00,100585,201794,1421,7,49000,15007000,20,sat,2
3797,2019-02-09 23:00:00,100585,201801,1426,7,49000,16117000,20,sat,2
3798,2019-02-09 23:20:00,100585,201794,1421,7,49000,14984000,20,sat,2
3799,2019-02-09 23:20:00,100585,201801,1426,7,49000,16797000,20,sat,2
3800,2019-02-09 23:40:00,100585,201794,1421,7,49000,9250000,20,sat,2
3801,2019-02-09 23:40:00,100585,201801,1426,7,49000,14900000,20,sat,2
3802,2019-02-10 00:00:00,100664,202004,1565,6,79900,14287000,20,sun,2
3803,2019-02-10 00:20:00,100664,202004,1565,6,79900,16635000,20,sun,2
3804,2019-02-10 00:40:00,100664,202004,1565,6,79900,23148000,20,sun,2
3805,2019-02-10 01:00:00,100597,201832,1510,6,79000,6074000,20,sun,2
3806,2019-02-10 01:00:00,100597,201836,1512,6,79000,2591000,20,sun,2
3807,2019-02-10 01:00:00,100597,201834,1511,6,79000,693000,20,sun,2
3808,2019-02-10 01:20:00,100597,201832,1510,6,79000,9229000,20,sun,2
3809,2019-02-10 01:20:00,100597,201836,1512,6,79000,2883000,20,sun,2
3810,2019-02-10 01:20:00,100597,201834,1511,6,79000,2882000,20,sun,2
3811,2019-02-10 01:40:00,100597,201832,1510,6,79000,8291000,16,sun,2
3812,2019-02-10 01:40:00,100597,201836,1512,6,79000,4518000,16,sun,2
3813,2019-02-10 01:40:00,100597,201834,1511,6,79000,1960000,16,sun,2
3814,2019-02-10 06:00:00,100529,201603,476,8,79900,5792000,20,sun,2
3815,2019-02-10 06:20:00,100529,201603,476,8,79900,12353000,20,sun,2
3816,2019-02-10 06:40:00,100529,201603,476,8,79900,13150000,20,sun,2
3817,2019-02-10 07:00:00,100369,201160,640,7,59000,11242000,20,sun,2
3818,2019-02-10 07:20:00,100369,201160,640,7,59000,28984000,20,sun,2
3819,2019-02-10 07:40:00,100369,201160,640,7,59000,50660000,20,sun,2
3820,2019-02-10 08:00:00,100585,201794,1421,7,49000,8343000,20,sun,2
3821,2019-02-10 08:00:00,100585,201801,1426,7,49000,10240000,20,sun,2
3822,2019-02-10 08:20:00,100585,201794,1421,7,49000,14872000,20,sun,2
3823,2019-02-10 08:20:00,100585,201801,1426,7,49000,17178000,20,sun,2
3824,2019-02-10 08:40:00,100585,201794,1421,7,49000,12202000,20,sun,2
3825,2019-02-10 08:40:00,100585,201801,1426,7,49000,21253000,20,sun,2
3826,2019-02-10 09:00:00,100192,200648,533,6,69900,16907000,20,sun,2
3827,2019-02-10 09:20:00,100192,200648,533,6,69900,43870000,20,sun,2
3828,2019-02-10 09:40:00,100192,200648,533,6,69900,34240000,20,sun,2
3829,2019-02-10 10:00:00,100577,201758,1342,1,999000,5657000,20,sun,2
3830,2019-02-10 10:00:00,100577,201706,748,1,1089000,3109000,20,sun,2
3831,2019-02-10 10:00:00,100577,201756,1341,1,1259000,3590000,20,sun,2
3832,2019-02-10 10:00:00,100577,201704,747,1,1349000,7641000,20,sun,2
3833,2019-02-10 10:20:00,100577,201758,1342,1,999000,50000,20,sun,2
3834,2019-02-10 10:20:00,100577,201706,748,1,1089000,3109000,20,sun,2
3835,2019-02-10 10:20:00,100577,201756,1341,1,1259000,10423000,20,sun,2
3836,2019-02-10 10:20:00,100577,201704,747,1,1349000,25996000,20,sun,2
3837,2019-02-10 10:40:00,100577,201758,1342,1,999000,11264000,20,sun,2
3838,2019-02-10 10:40:00,100577,201706,748,1,1089000,6167000,20,sun,2
3839,2019-02-10 10:40:00,100577,201756,1341,1,1259000,38634000,20,sun,2
3840,2019-02-10 10:40:00,100577,201704,747,1,1349000,37701000,20,sun,2
3841,2019-02-10 11:00:00,100049,202043,624,7,399000,23416000,20,sun,2
3842,2019-02-10 11:20:00,100049,202043,624,7,399000,44191000,20,sun,2
3843,2019-02-10 11:40:00,100049,202043,624,7,399000,52349000,20,sun,2
3844,2019-02-10 12:00:00,100765,202231,722,10,289000,3863000,20,sun,2
3845,2019-02-10 12:00:00,100765,202235,1257,10,279000,4537000,20,sun,2
3846,2019-02-10 12:00:00,100765,202227,662,10,219000,9221000,20,sun,2
3847,2019-02-10 12:00:00,100765,202233,1256,10,209000,4734000,20,sun,2
3848,2019-02-10 12:20:00,100765,202231,722,10,289000,15159000,20,sun,2
3849,2019-02-10 12:20:00,100765,202235,1257,10,279000,10937000,20,sun,2
3850,2019-02-10 12:20:00,100765,202227,662,10,219000,15554000,20,sun,2
3851,2019-02-10 12:20:00,100765,202233,1256,10,209000,18168000,20,sun,2
3852,2019-02-10 12:40:00,100765,202231,722,10,289000,32972000,20,sun,2
3853,2019-02-10 12:40:00,100765,202235,1257,10,279000,16462000,20,sun,2
3854,2019-02-10 12:40:00,100765,202227,662,10,219000,14851000,20,sun,2
3855,2019-02-10 12:40:00,100765,202233,1256,10,209000,21445000,20,sun,2
3856,2019-02-10 13:00:00,100150,200532,1285,1,439000,10011000,20,sun,2
3857,2019-02-10 13:00:00,100150,200464,687,1,489000,14335000,20,sun,2
3858,2019-02-10 13:20:00,100150,200532,1285,1,439000,25678000,20,sun,2
3859,2019-02-10 13:20:00,100150,200464,687,1,489000,25586000,20,sun,2
3860,2019-02-10 13:40:00,100150,200532,1285,1,439000,59750000,20,sun,2
3861,2019-02-10 13:40:00,100150,200464,687,1,489000,44655000,20,sun,2
3862,2019-02-10 14:00:00,100074,200197,937,8,39800,31665000,20,sun,2
3863,2019-02-10 14:20:00,100074,200197,937,8,39800,65386000,20,sun,2
3864,2019-02-10 14:40:00,100074,200197,937,8,39800,68744000,20,sun,2
3865,2019-02-10 15:00:00,100708,202076,1466,3,96000,28968000,20,sun,2
3866,2019-02-10 15:20:00,100708,202076,1466,3,96000,52568000,20,sun,2
3867,2019-02-10 15:40:00,100708,202076,1466,3,96000,82189000,20,sun,2
3868,2019-02-10 16:00:00,100435,201350,1192,3,39900,61972000,20,sun,2
3869,2019-02-10 16:20:00,100435,201350,1192,3,39900,83280000,20,sun,2
3870,2019-02-10 16:40:00,100435,201350,1192,3,39900,102698000,20,sun,2
3871,2019-02-10 17:00:00,100199,200670,974,3,50900,34413000,20,sun,2
3872,2019-02-10 17:20:00,100199,200670,974,3,50900,49700000,20,sun,2
3873,2019-02-10 17:40:00,100199,200670,974,3,50900,49782000,20,sun,2
3874,2019-02-10 18:00:00,100501,201514,452,5,189000,24198000,20,sun,2
3875,2019-02-10 18:20:00,100501,201514,452,5,189000,37123000,20,sun,2
3876,2019-02-10 18:40:00,100501,201514,452,5,189000,66727000,20,sun,2
3877,2019-02-10 19:00:00,100837,202465,805,10,218000,6339000,20,sun,2
3878,2019-02-10 19:00:00,100837,202478,1399,10,208000,12795000,20,sun,2
3879,2019-02-10 19:00:00,100837,202468,807,10,208000,4548000,20,sun,2
3880,2019-02-10 19:00:00,100837,202471,1262,10,198000,2912000,20,sun,2
3881,2019-02-10 19:20:00,100837,202465,805,10,218000,22840000,20,sun,2
3882,2019-02-10 19:20:00,100837,202478,1399,10,208000,17300000,20,sun,2
3883,2019-02-10 19:20:00,100837,202468,807,10,208000,7559000,20,sun,2
3884,2019-02-10 19:20:00,100837,202471,1262,10,198000,12187000,20,sun,2
3885,2019-02-10 19:40:00,100837,202465,805,10,218000,44033000,20,sun,2
3886,2019-02-10 19:40:00,100837,202478,1399,10,208000,35303000,20,sun,2
3887,2019-02-10 19:40:00,100837,202468,807,10,208000,9799000,20,sun,2
3888,2019-02-10 19:40:00,100837,202471,1262,10,198000,12900000,20,sun,2
3889,2019-02-10 20:00:00,100271,200896,1754,7,299000,10323000,30,sun,2
3890,2019-02-10 20:30:00,100271,200896,1754,7,299000,27377000,30,sun,2
3891,2019-02-10 21:00:00,100574,201771,1354,1,1319000,13432000,20,sun,2
3892,2019-02-10 21:00:00,100574,201719,760,1,1449000,3782000,20,sun,2
3893,2019-02-10 21:20:00,100574,201771,1354,1,1319000,26815000,20,sun,2
3894,2019-02-10 21:20:00,100574,201719,760,1,1449000,14875000,20,sun,2
3895,2019-02-10 21:40:00,100574,201771,1354,1,1319000,36903000,20,sun,2
3896,2019-02-10 21:40:00,100574,201719,760,1,1449000,18503000,20,sun,2
3897,2019-02-10 22:00:00,100575,201749,1337,1,1000000,10711000,20,sun,2
3898,2019-02-10 22:00:00,100575,201696,742,1,1080000,14417000,20,sun,2
3899,2019-02-10 22:20:00,100575,201749,1337,1,1000000,18714000,20,sun,2
3900,2019-02-10 22:20:00,100575,201696,742,1,1080000,17291000,20,sun,2
3901,2019-02-10 22:40:00,100575,201749,1337,1,1000000,29321000,20,sun,2
3902,2019-02-10 22:40:00,100575,201696,742,1,1080000,23118000,20,sun,2
3903,2019-02-10 23:00:00,100231,200819,1583,10,89800,22560000,20,sun,2
3904,2019-02-10 23:20:00,100231,200819,1583,10,89800,49684000,20,sun,2
3905,2019-02-10 23:40:00,100231,200819,1583,10,89800,46495000,20,sun,2
3906,2019-02-11 00:00:00,100049,202046,626,7,269000,9764000,20,mon,2
3907,2019-02-11 00:20:00,100049,202046,626,7,269000,28741000,20,mon,2
3908,2019-02-11 00:40:00,100049,202046,626,7,269000,39861000,20,mon,2
3909,2019-02-11 01:00:00,100293,200953,1414,9,129000,3976000,20,mon,2
3910,2019-02-11 01:00:00,100293,200950,821,9,139000,1765000,20,mon,2
3911,2019-02-11 01:20:00,100293,200953,1414,9,129000,7115000,20,mon,2
3912,2019-02-11 01:20:00,100293,200950,821,9,139000,2190000,20,mon,2
3913,2019-02-11 01:40:00,100293,200953,1414,9,129000,10700000,16,mon,2
3914,2019-02-11 01:40:00,100293,200950,821,9,139000,8502000,16,mon,2
3915,2019-02-11 06:00:00,100367,201157,1614,2,179000,4764000,20,mon,2
3916,2019-02-11 06:20:00,100367,201157,1614,2,179000,15684000,20,mon,2
3917,2019-02-11 06:40:00,100367,201157,1614,2,179000,15709000,20,mon,2
3918,2019-02-11 07:00:00,100458,201414,1568,7,29900,13838000,20,mon,2
3919,2019-02-11 07:20:00,100458,201414,1568,7,29900,20569000,20,mon,2
3920,2019-02-11 07:40:00,100458,201414,1568,7,29900,26562000,20,mon,2
3921,2019-02-11 08:00:00,100369,201160,640,7,59000,15476000,20,mon,2
3922,2019-02-11 08:20:00,100369,201160,640,7,59000,24584000,20,mon,2
3923,2019-02-11 08:40:00,100369,201160,640,7,59000,30341000,20,mon,2
3924,2019-02-11 09:00:00,100192,200648,533,6,69900,8521000,20,mon,2
3925,2019-02-11 09:20:00,100192,200648,533,6,69900,17858000,20,mon,2
3926,2019-02-11 09:40:00,100192,200648,533,6,69900,37415000,20,mon,2
3927,2019-02-11 10:00:00,100100,200279,521,10,64800,33535000,30,mon,2
3928,2019-02-11 10:30:00,100100,200279,521,10,64800,63757000,30,mon,2
3929,2019-02-11 11:00:00,100271,200896,1754,7,299000,32965000,30,mon,2
3930,2019-02-11 11:30:00,100271,200896,1754,7,299000,48308000,30,mon,2
3931,2019-02-11 12:00:00,100088,200236,1081,10,60900,16009000,20,mon,2
3932,2019-02-11 12:20:00,100088,200236,1081,10,60900,49754000,20,mon,2
3933,2019-02-11 12:40:00,100088,200236,1081,10,60900,62483000,20,mon,2
3934,2019-02-11 13:00:00,100081,200218,1043,6,79900,33623000,30,mon,2
3935,2019-02-11 13:30:00,100081,200218,1043,6,79900,47134000,30,mon,2
3936,2019-02-11 14:00:00,100762,202217,587,7,39900,12546000,20,mon,2
3937,2019-02-11 14:20:00,100762,202217,587,7,39900,17674000,20,mon,2
3938,2019-02-11 14:40:00,100762,202217,587,7,39900,19278000,20,mon,2
3939,2019-02-11 15:00:00,100582,201789,1468,3,49900,15397000,20,mon,2
3940,2019-02-11 15:20:00,100582,201789,1468,3,49900,25372000,20,mon,2
3941,2019-02-11 15:40:00,100582,201789,1468,3,49900,29732000,20,mon,2
3942,2019-02-11 16:00:00,100832,202447,1471,3,59900,20189000,20,mon,2
3943,2019-02-11 16:20:00,100832,202447,1471,3,59900,39942000,20,mon,2
3944,2019-02-11 16:40:00,100832,202447,1471,3,59900,41581000,20,mon,2
3945,2019-02-11 17:00:00,100708,202076,1466,3,96000,30713000,20,mon,2
3946,2019-02-11 17:20:00,100708,202076,1466,3,96000,45929000,20,mon,2
3947,2019-02-11 17:40:00,100708,202076,1466,3,96000,62527000,20,mon,2
3948,2019-02-11 18:00:00,100199,200670,974,3,50900,23860000,20,mon,2
3949,2019-02-11 18:20:00,100199,200670,974,3,50900,30998000,20,mon,2
3950,2019-02-11 18:40:00,100199,200670,974,3,50900,38437000,20,mon,2
3951,2019-02-11 19:00:00,100250,200843,206,7,69900,12387000,20,mon,2
3952,2019-02-11 19:20:00,100250,200843,206,7,69900,17417000,20,mon,2
3953,2019-02-11 19:40:00,100250,200843,206,7,69900,23991000,20,mon,2
3954,2019-02-11 20:00:00,100696,202060,446,6,99900,15440000,20,mon,2
3955,2019-02-11 20:20:00,100696,202060,446,6,99900,37935000,20,mon,2
3956,2019-02-11 20:40:00,100696,202060,446,6,99900,66564000,20,mon,2
3957,2019-02-11 21:00:00,100049,202046,626,7,269000,11272000,20,mon,2
3958,2019-02-11 21:20:00,100049,202046,626,7,269000,29721000,20,mon,2
3959,2019-02-11 21:40:00,100049,202046,626,7,269000,58287000,20,mon,2
3960,2019-02-11 22:00:00,100575,201749,1337,1,1000000,5367000,20,mon,2
3961,2019-02-11 22:00:00,100575,201696,742,1,1080000,8670000,20,mon,2
3962,2019-02-11 22:20:00,100575,201749,1337,1,1000000,10684000,20,mon,2
3963,2019-02-11 22:20:00,100575,201696,742,1,1080000,17344000,20,mon,2
3964,2019-02-11 22:40:00,100575,201749,1337,1,1000000,21319000,20,mon,2
3965,2019-02-11 22:40:00,100575,201696,742,1,1080000,34558000,20,mon,2
3966,2019-02-11 23:00:00,100606,201852,1497,6,119000,33663000,20,mon,2
3967,2019-02-11 23:20:00,100606,201852,1497,6,119000,32232000,20,mon,2
3968,2019-02-11 23:40:00,100606,201852,1497,6,119000,50815000,20,mon,2
3969,2019-02-12 00:00:00,100074,200197,937,8,39800,15603000,20,tue,2
3970,2019-02-12 00:20:00,100074,200197,937,8,39800,28336000,20,tue,2
3971,2019-02-12 00:40:00,100074,200197,937,8,39800,41322000,20,tue,2
3972,2019-02-12 01:00:00,100597,201832,1510,6,79000,6406000,20,tue,2
3973,2019-02-12 01:00:00,100597,201836,1512,6,79000,1964000,20,tue,2
3974,2019-02-12 01:00:00,100597,201834,1511,6,79000,1325000,20,tue,2
3975,2019-02-12 01:20:00,100597,201832,1510,6,79000,11134000,20,tue,2
3976,2019-02-12 01:20:00,100597,201836,1512,6,79000,4432000,20,tue,2
3977,2019-02-12 01:20:00,100597,201834,1511,6,79000,2254000,20,tue,2
3978,2019-02-12 01:40:00,100597,201832,1510,6,79000,10475000,16,tue,2
3979,2019-02-12 01:40:00,100597,201836,1512,6,79000,5746000,16,tue,2
3980,2019-02-12 01:40:00,100597,201834,1511,6,79000,2864000,16,tue,2
3981,2019-02-12 06:00:00,100529,201603,476,8,79900,7031000,20,tue,2
