,방송일시,마더코드,상품코드,상품명,상품군,판매단가,노출,month,취급액
8964,1554070800000000000,100148,200450,680,1,2790000,20,3,0
8965,1554070800000000000,100148,200523,1279,1,2800000,20,3,0
8966,1554070800000000000,100148,200456,681,1,3090000,20,3,0
8967,1554072000000000000,100148,200497,1273,1,1300000,20,3,3343000
8968,1554072000000000000,100148,200430,675,1,1430000,20,3,7325000
8969,1554072000000000000,100148,200506,1275,1,1700000,20,3,47528000
8970,1554072000000000000,100148,200439,677,1,1930000,20,3,14778000
8971,1554072000000000000,100148,200517,1278,1,2500000,20,3,0
8972,1554072000000000000,100148,200450,680,1,2790000,20,3,0
8973,1554072000000000000,100148,200523,1279,1,2800000,20,3,21415000
8974,1554072000000000000,100148,200456,681,1,3090000,20,3,15799000
8975,1554073200000000000,100148,200497,1273,1,1300000,20,3,23100000
8976,1554073200000000000,100148,200430,675,1,1430000,20,3,18199000
8977,1554073200000000000,100148,200506,1275,1,1700000,20,3,43265000
8978,1554073200000000000,100148,200439,677,1,1930000,20,3,14753000
8979,1554073200000000000,100148,200517,1278,1,2500000,20,3,0
8980,1554073200000000000,100148,200450,680,1,2790000,20,3,0
8981,1554073200000000000,100148,200523,1279,1,2800000,20,3,42806000
8982,1554073200000000000,100148,200456,681,1,3090000,20,3,7912000
8983,1554074400000000000,100342,201060,1031,7,69900,20,3,12430000
8984,1554074400000000000,100342,201062,1033,7,69900,20,3,17337000
8985,1554075600000000000,100342,201060,1031,7,69900,20,3,24916000
8986,1554075600000000000,100342,201062,1033,7,69900,20,3,32272000
8987,1554076800000000000,100342,201060,1031,7,69900,20,4,8219000
8988,1554076800000000000,100342,201062,1033,7,69900,20,4,35947000
8989,1554078000000000000,100127,200341,841,7,69900,20,4,7584000
8990,1554078000000000000,100127,200352,852,7,69900,20,4,8071000
8991,1554079200000000000,100127,200341,841,7,69900,20,4,11109000
8992,1554079200000000000,100127,200352,852,7,69900,20,4,16041000
8993,1554080400000000000,100127,200341,841,7,69900,20,4,13267000
8994,1554080400000000000,100127,200352,852,7,69900,20,4,15121000
8995,1554081600000000000,100841,202484,1115,3,32900,20,4,13304000
8996,1554082800000000000,100841,202484,1115,3,32900,20,4,20620000
8997,1554098400000000000,100266,200880,621,8,39900,20,4,10664000
8998,1554099600000000000,100266,200880,621,8,39900,20,4,16239000
8999,1554100800000000000,100266,200880,621,8,39900,20,4,22011000
9000,1554102000000000000,100452,201394,227,7,49000,20,4,9190000
9001,1554103200000000000,100452,201394,227,7,49000,20,4,20314000
9002,1554104400000000000,100452,201394,227,7,49000,20,4,24143000
9003,1554105600000000000,100377,201222,417,7,49900,20,4,7231000
9004,1554105600000000000,100377,201228,422,7,49900,20,4,4763000
9005,1554106800000000000,100377,201222,417,7,49900,20,4,12892000
9006,1554106800000000000,100377,201228,422,7,49900,20,4,9892000
9007,1554108000000000000,100377,201222,417,7,49900,20,4,17556000
9008,1554108000000000000,100377,201228,422,7,49900,20,4,9462000
9009,1554109200000000000,100226,200788,1522,5,49800,20,4,17588000
9010,1554110400000000000,100226,200788,1522,5,49800,20,4,34526000
9011,1554111600000000000,100226,200788,1522,5,49800,20,4,47290000
9012,1554112800000000000,100271,200889,1749,7,199000,20,4,11357000
9013,1554112800000000000,100270,200892,1752,7,199000,20,4,5913000
9014,1554114000000000000,100271,200889,1749,7,199000,20,4,15731000
9015,1554114000000000000,100270,200892,1752,7,199000,20,4,11645000
9016,1554115200000000000,100271,200889,1749,7,199000,20,4,16687000
9017,1554115200000000000,100270,200892,1752,7,199000,20,4,21751000
9018,1554116400000000000,100718,202103,554,6,59900,20,4,11665000
9019,1554117600000000000,100718,202103,554,6,59900,20,4,33565000
9020,1554118800000000000,100718,202103,554,6,59900,20,4,32263000
9021,1554120000000000000,100211,200755,989,8,39900,30,4,28700000
9022,1554121800000000000,100211,200755,989,8,39900,30,4,51441000
9023,1554123600000000000,100255,200868,1724,10,109800,20,4,18430000
9024,1554124800000000000,100255,200868,1724,10,109800,20,4,27124000
9025,1554126000000000000,100255,200868,1724,10,109800,20,4,38509000
9026,1554127200000000000,100117,200318,488,10,74800,30,4,37431000
9027,1554129000000000000,100117,200318,488,10,74800,30,4,65948000
9028,1554130800000000000,100305,200989,1151,6,89000,30,4,27501000
9029,1554132600000000000,100305,200989,1151,6,89000,30,4,54852000
9030,1554134400000000000,100849,202510,635,3,59900,20,4,42164000
9031,1554135600000000000,100849,202510,635,3,59900,20,4,56753000
9032,1554136800000000000,100849,202510,635,3,59900,20,4,57591000
9033,1554138000000000000,100448,201378,134,10,168000,20,4,8495000
9034,1554138000000000000,100448,201376,132,10,178000,20,4,1967000
9035,1554138000000000000,100448,201379,135,10,148000,20,4,3749000
9036,1554138000000000000,100448,201377,133,10,158000,20,4,1762000
9037,1554139200000000000,100448,201378,134,10,168000,20,4,15733000
9038,1554139200000000000,100448,201376,132,10,178000,20,4,10325000
9039,1554139200000000000,100448,201379,135,10,148000,20,4,8521000
9040,1554139200000000000,100448,201377,133,10,158000,20,4,3474000
9041,1554140400000000000,100448,201378,134,10,168000,20,4,21740000
9042,1554140400000000000,100448,201376,132,10,178000,20,4,15449000
9043,1554140400000000000,100448,201379,135,10,148000,20,4,12240000
9044,1554140400000000000,100448,201377,133,10,158000,20,4,4605000
9045,1554141600000000000,100517,201584,1726,10,119000,20,4,16507000
9046,1554142800000000000,100517,201584,1726,10,119000,20,4,31954000
9047,1554144000000000000,100517,201584,1726,10,119000,20,4,46372000
9048,1554145200000000000,100224,200781,594,6,89000,20,4,14024000
9049,1554145200000000000,100224,200778,593,6,89000,20,4,2532000
9050,1554145200000000000,100224,200782,595,6,89000,20,4,1484000
9051,1554146400000000000,100224,200781,594,6,89000,20,4,21621000
9052,1554146400000000000,100224,200778,593,6,89000,20,4,4609000
9053,1554146400000000000,100224,200782,595,6,89000,20,4,4339000
9054,1554147600000000000,100224,200781,594,6,89000,20,4,34619000
9055,1554147600000000000,100224,200778,593,6,89000,20,4,10361000
9056,1554147600000000000,100224,200782,595,6,89000,20,4,5761000
9057,1554148800000000000,100080,200219,1044,6,89900,20,4,15873000
9058,1554150000000000000,100080,200219,1044,6,89900,20,4,41476000
9059,1554151200000000000,100080,200219,1044,6,89900,20,4,50187000
9060,1554152400000000000,100150,200532,1285,1,439000,20,4,29289000
9061,1554152400000000000,100150,200464,687,1,489000,20,4,18655000
9062,1554153600000000000,100150,200532,1285,1,439000,20,4,19521000
9063,1554153600000000000,100150,200464,687,1,489000,20,4,37325000
9064,1554154800000000000,100150,200532,1285,1,439000,20,4,75033000
9065,1554154800000000000,100150,200464,687,1,489000,20,4,66926000
9066,1554156000000000000,100148,200497,1273,1,1300000,20,4,3248000
9067,1554156000000000000,100148,200430,675,1,1430000,20,4,17678000
9068,1554156000000000000,100148,200506,1275,1,1700000,20,4,12620000
9069,1554156000000000000,100148,200439,677,1,1930000,20,4,9620000
9070,1554156000000000000,100148,200517,1278,1,2500000,20,4,0
9071,1554156000000000000,100148,200450,680,1,2790000,20,4,0
9072,1554156000000000000,100148,200523,1279,1,2800000,20,4,0
9073,1554156000000000000,100148,200456,681,1,3090000,20,4,0
9074,1554157200000000000,100148,200497,1273,1,1300000,20,4,9645000
9075,1554157200000000000,100148,200430,675,1,1430000,20,4,3571000
9076,1554157200000000000,100148,200506,1275,1,1700000,20,4,29380000
9077,1554157200000000000,100148,200439,677,1,1930000,20,4,23851000
9078,1554157200000000000,100148,200517,1278,1,2500000,20,4,0
9079,1554157200000000000,100148,200450,680,1,2790000,20,4,0
9080,1554157200000000000,100148,200523,1279,1,2800000,20,4,13909000
9081,1554157200000000000,100148,200456,681,1,3090000,20,4,22983000
9082,1554158400000000000,100148,200497,1273,1,1300000,20,4,6447000
9083,1554158400000000000,100148,200430,675,1,1430000,20,4,7141000
9084,1554158400000000000,100148,200506,1275,1,1700000,20,4,79709000
9085,1554158400000000000,100148,200439,677,1,1930000,20,4,19091000
9086,1554158400000000000,100148,200517,1278,1,2500000,20,4,0
9087,1554158400000000000,100148,200450,680,1,2790000,20,4,0
9088,1554158400000000000,100148,200523,1279,1,2800000,20,4,13884000
9089,1554158400000000000,100148,200456,681,1,3090000,20,4,15347000
9090,1554159600000000000,100500,201510,80,0,499000,20,4,4953000
9091,1554159600000000000,100500,201504,28,0,549000,20,4,0
9092,1554159600000000000,100500,201509,79,0,549000,20,4,1399000
9093,1554159600000000000,100500,201503,27,0,599000,20,4,2996000
9094,1554159600000000000,100500,201508,78,0,599000,20,4,0
9095,1554159600000000000,100500,201502,26,0,649000,20,4,3245000
9096,1554160800000000000,100500,201510,80,0,499000,20,4,18444000
9097,1554160800000000000,100500,201504,28,0,549000,20,4,8151000
9098,1554160800000000000,100500,201509,79,0,549000,20,4,16241000
9099,1554160800000000000,100500,201503,27,0,599000,20,4,2996000
9100,1554160800000000000,100500,201508,78,0,599000,20,4,5948000
9101,1554160800000000000,100500,201502,26,0,649000,20,4,0
9102,1554162000000000000,100500,201510,80,0,499000,20,4,12308000
9103,1554162000000000000,100500,201504,28,0,549000,20,4,6797000
9104,1554162000000000000,100500,201509,79,0,549000,20,4,4097000
9105,1554162000000000000,100500,201503,27,0,599000,20,4,4466000
9106,1554162000000000000,100500,201508,78,0,599000,20,4,4471000
9107,1554162000000000000,100500,201502,26,0,649000,20,4,6435000
9108,1554163200000000000,100149,200546,1292,1,2209000,20,4,4310000
9109,1554163200000000000,100149,200479,695,1,2299000,20,4,0
9110,1554163200000000000,100149,200423,219,1,1899000,20,4,0
9111,1554163200000000000,100149,200478,694,1,1989000,20,4,0
9112,1554164400000000000,100149,200546,1292,1,2209000,20,4,12829000
9113,1554164400000000000,100149,200479,695,1,2299000,20,4,0
9114,1554164400000000000,100149,200423,219,1,1899000,20,4,0
9115,1554164400000000000,100149,200478,694,1,1989000,20,4,0
9116,1554165600000000000,100149,200546,1292,1,2209000,20,4,8569000
9117,1554165600000000000,100149,200479,695,1,2299000,20,4,22220000
9118,1554165600000000000,100149,200423,219,1,1899000,20,4,11047000
9119,1554165600000000000,100149,200478,694,1,1989000,20,4,0
9120,1554166800000000000,100182,200615,1361,5,450000,20,4,3155000
9121,1554166800000000000,100182,200613,766,5,490000,20,4,0
9122,1554166800000000000,100182,200614,1360,5,400000,20,4,1410000
9123,1554166800000000000,100182,200612,765,5,440000,20,4,0
9124,1554168000000000000,100182,200615,1361,5,450000,20,4,12364000
9125,1554168000000000000,100182,200613,766,5,490000,20,4,5108000
9126,1554168000000000000,100182,200614,1360,5,400000,20,4,0
9127,1554168000000000000,100182,200612,765,5,440000,20,4,1550000
9128,1554169200000000000,100182,200615,1361,5,450000,16,4,10829000
9129,1554169200000000000,100182,200613,766,5,490000,16,4,3399000
9130,1554169200000000000,100182,200614,1360,5,400000,16,4,0
9131,1554169200000000000,100182,200612,765,5,440000,16,4,0
9132,1554184800000000000,100294,200954,967,10,39900,20,4,9888000
9133,1554186000000000000,100294,200954,967,10,39900,20,4,14378000
9134,1554187200000000000,100294,200954,967,10,39900,20,4,20917000
9135,1554188400000000000,100779,202276,1550,6,39900,20,4,16166000
9136,1554189600000000000,100779,202276,1550,6,39900,20,4,28431000
9137,1554190800000000000,100779,202276,1550,6,39900,20,4,30283000
9138,1554192000000000000,100066,200156,777,10,94800,20,4,5317000
9139,1554192000000000000,100066,200160,1372,10,88800,20,4,5873000
9140,1554193200000000000,100066,200156,777,10,94800,20,4,6289000
9141,1554193200000000000,100066,200160,1372,10,88800,20,4,17404000
9142,1554194400000000000,100066,200156,777,10,94800,20,4,19276000
9143,1554194400000000000,100066,200160,1372,10,88800,20,4,29044000
9144,1554195600000000000,100335,201046,483,7,59000,20,4,13995000
9145,1554196800000000000,100335,201046,483,7,59000,20,4,26767000
9146,1554198000000000000,100335,201046,483,7,59000,20,4,33796000
9147,1554199200000000000,100635,201945,829,5,89000,20,4,19528000
9148,1554200400000000000,100635,201945,829,5,89000,20,4,28245000
9149,1554201600000000000,100635,201945,829,5,89000,20,4,47380000
9150,1554202800000000000,100305,200989,1151,6,89000,30,4,30614000
9151,1554204600000000000,100305,200989,1151,6,89000,30,4,54607000
9152,1554206400000000000,100837,202465,805,10,218000,20,4,10596000
9153,1554206400000000000,100837,202478,1399,10,208000,20,4,3145000
9154,1554206400000000000,100837,202468,807,10,208000,20,4,2372000
9155,1554206400000000000,100837,202471,1262,10,198000,20,4,2256000
9156,1554207600000000000,100837,202465,805,10,218000,20,4,21127000
9157,1554207600000000000,100837,202478,1399,10,208000,20,4,15543000
9158,1554207600000000000,100837,202468,807,10,208000,20,4,6243000
9159,1554207600000000000,100837,202471,1262,10,198000,20,4,5206000
9160,1554208800000000000,100837,202465,805,10,218000,20,4,21964000
9161,1554208800000000000,100837,202478,1399,10,208000,20,4,13213000
9162,1554208800000000000,100837,202468,807,10,208000,20,4,9346000
9163,1554208800000000000,100837,202471,1262,10,198000,20,4,8155000
9164,1554210000000000000,100271,200889,1749,7,199000,20,4,8965000
9165,1554210000000000000,100270,200892,1752,7,199000,20,4,4669000
9166,1554211200000000000,100271,200889,1749,7,199000,20,4,20033000
9167,1554211200000000000,100270,200892,1752,7,199000,20,4,10919000
9168,1554212400000000000,100271,200889,1749,7,199000,20,4,19001000
9169,1554212400000000000,100270,200892,1752,7,199000,20,4,16719000
9170,1554213600000000000,100090,200247,1747,7,49000,30,4,27220000
9171,1554213600000000000,100090,200243,1743,7,49000,30,4,12942000
9172,1554215400000000000,100090,200247,1747,7,49000,30,4,47360000
9173,1554215400000000000,100090,200243,1743,7,49000,30,4,16688000
9174,1554217200000000000,100088,200236,1081,10,60900,20,4,14857000
9175,1554218400000000000,100088,200236,1081,10,60900,20,4,29026000
9176,1554219600000000000,100088,200236,1081,10,60900,20,4,49121000
9177,1554220800000000000,100253,200864,1047,3,30900,20,4,39701000
9178,1554222000000000000,100253,200864,1047,3,30900,20,4,53782000
9179,1554223200000000000,100253,200864,1047,3,30900,20,4,61620000
9180,1554224400000000000,100849,202510,635,3,59900,20,4,52015000
9181,1554225600000000000,100849,202510,635,3,59900,20,4,47953000
9182,1554226800000000000,100849,202510,635,3,59900,20,4,57521000
9183,1554228000000000000,100074,200200,939,8,39800,20,4,27679000
9184,1554229200000000000,100074,200200,939,8,39800,20,4,42171000
9185,1554230400000000000,100074,200200,939,8,39800,20,4,49828000
9186,1554231600000000000,100231,200819,1583,10,89800,20,4,16732000
9187,1554232800000000000,100231,200819,1583,10,89800,20,4,22269000
9188,1554234000000000000,100231,200819,1583,10,89800,20,4,28530000
9189,1554235200000000000,100127,200341,841,7,69900,20,4,9939000
9190,1554235200000000000,100127,200352,852,7,69900,20,4,6366000
9191,1554236400000000000,100127,200341,841,7,69900,20,4,19474000
9192,1554236400000000000,100127,200352,852,7,69900,20,4,17047000
9193,1554237600000000000,100127,200341,841,7,69900,20,4,29830000
9194,1554237600000000000,100127,200352,852,7,69900,20,4,27012000
9195,1554238800000000000,100718,202103,554,6,59900,20,4,25118000
9196,1554240000000000000,100718,202103,554,6,59900,20,4,39929000
9197,1554241200000000000,100718,202103,554,6,59900,20,4,42834000
9198,1554242400000000000,100205,200733,876,0,548000,20,4,15327000
9199,1554242400000000000,100205,200732,875,0,598000,20,4,1718000
9200,1554242400000000000,100205,200731,874,0,648000,20,4,7273000
9201,1554243600000000000,100205,200733,876,0,548000,20,4,22952000
9202,1554243600000000000,100205,200732,875,0,598000,20,4,20047000
9203,1554243600000000000,100205,200731,874,0,648000,20,4,18111000
9204,1554244800000000000,100205,200733,876,0,548000,20,4,39752000
9205,1554244800000000000,100205,200732,875,0,598000,20,4,35043000
9206,1554244800000000000,100205,200731,874,0,648000,20,4,36161000
9207,1554246000000000000,100148,200497,1273,1,1300000,20,4,9645000
9208,1554246000000000000,100148,200430,675,1,1430000,20,4,7091000
9209,1554246000000000000,100148,200506,1275,1,1700000,20,4,12645000
9210,1554246000000000000,100148,200439,677,1,1930000,20,4,9570000
9211,1554246000000000000,100148,200517,1278,1,2500000,20,4,0
9212,1554246000000000000,100148,200450,680,1,2790000,20,4,0
9213,1554246000000000000,100148,200523,1279,1,2800000,20,4,0
9214,1554246000000000000,100148,200456,681,1,3090000,20,4,7686000
9215,1554247200000000000,100148,200497,1273,1,1300000,20,4,3248000
9216,1554247200000000000,100148,200430,675,1,1430000,20,4,7141000
9217,1554247200000000000,100148,200506,1275,1,1700000,20,4,16835000
9218,1554247200000000000,100148,200439,677,1,1930000,20,4,28636000
9219,1554247200000000000,100148,200517,1278,1,2500000,20,4,0
9220,1554247200000000000,100148,200450,680,1,2790000,20,4,13835000
9221,1554247200000000000,100148,200523,1279,1,2800000,20,4,0
9222,1554247200000000000,100148,200456,681,1,3090000,20,4,15322000
9223,1554248400000000000,100148,200497,1273,1,1300000,20,4,6447000
